PRASYMO_ID;PRASYMO_PATEIKIMO_DATA;LANKYTI_NUO;ISTAIGA;ISTAIGOS_KODAS;KALBA;PAGEIDAUJAMA_LANKYTI_KLASE;MOK_GATV_K;MOK_SENIUNIJOS_NR;DEKLARUOTAS_NUO;MOK_TER_REJ_KODAS
10114;"2017-03-21 15:21:53";2017-09-01;"Vilniaus ""Žaros"" gimnazija";190007910;ru;1;658;14;2010-08-13;G1
10115;"2017-03-21 15:25:42";2018-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;1687;12;2014-01-22;G1
10115;"2017-03-21 15:25:42";2018-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;1687;12;2014-01-22;G1
10116;"2017-03-21 15:26:15";2018-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;1687;12;2014-01-22;G1
10116;"2017-03-21 15:26:15";2018-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;1687;12;2014-01-22;G1
10117;"2017-03-21 15:28:38";2017-09-01;"Vilniaus ""Santaros"" gimnazija";304089960;ru;11;;;;
10118;"2017-03-21 15:31:15";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;1792;19;2011-05-06;G1
10119;"2017-03-21 15:34:31";2017-09-01;"Vilniaus Adomo Mickevičiaus gimnazija";190006961;pl;5;625;16;2009-04-06;G1
10120;"2017-03-21 15:35:22";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;562;2;2011-01-07;G1
10120;"2017-03-21 15:35:22";2017-09-01;"Vilniaus ""Žiburio"" pradinė mokykla";190022638;lt;1;562;2;2011-01-07;G1
10121;"2017-03-21 15:47:29";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;1;596;666;2011-10-12;G1
10122;"2017-03-21 15:56:33";2017-09-01;"Vilniaus darželis-mokykla ""Svaja""";190026654;ru;1;3;3;2016-06-01;G1
10123;"2017-03-21 16:00:34";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;pl;1;694;2;2010-04-21;G1
10126;"2017-03-21 16:06:48";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;2653;7;2010-09-22;G1
10127;"2017-03-21 16:15:16";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;5;536;8;2006-03-21;G1
10128;"2017-03-21 16:23:23";2017-09-01;"Vilniaus Pranciškaus Skorinos gimnazija";191722390;by;5;536;8;2006-07-24;G1
10129;"2017-03-21 16:29:20";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;62;6;2017-03-22;G1
10130;"2017-03-21 16:29:22";2017-09-01;"Vilniaus Pranciškaus Skorinos gimnazija";191722390;by;11;536;8;2000-07-10;G1
10131;"2017-03-21 16:38:04";2017-09-01;"Vilniaus Naujininkų mokykla";190007344;lt;1;0;666;2013-10-15;A461
10132;"2017-03-21 16:40:33";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;415;15;2014-11-25;G1
10132;"2017-03-21 16:40:33";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;415;15;2014-11-25;G1
10133;"2017-03-21 16:46:39";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;522;15;2017-04-06;G1
10133;"2017-03-21 16:46:39";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;522;15;2017-04-06;G1
10133;"2017-03-21 16:46:39";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;522;15;2017-04-06;G1
10135;"2017-03-21 17:24:12";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;2;17;17;2013-12-31;G1
10135;"2017-03-21 17:24:12";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;2;17;17;2013-12-31;G1
10135;"2017-03-21 17:24:12";2017-09-01;"Vilniaus Gerosios Vilties progimnazija";190004615;lt;2;17;17;2013-12-31;G1
10137;"2017-03-21 17:40:02";2017-09-01;"Vilniaus savivaldybės Grigiškių gimnazija";190661333;ru;1;502;21;2010-12-27;G89
10138;"2017-03-21 17:49:14";2017-09-01;"Vilniaus licėjus";291221220;lt;9;374;15;2017-03-20;G1
10138;"2017-03-21 17:49:14";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;374;15;2017-03-20;G1
10138;"2017-03-21 17:49:14";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;374;15;2017-03-20;G1
10138;"2017-03-21 17:49:14";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;9;374;15;2017-03-20;G1
10138;"2017-03-21 17:49:14";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;374;15;2017-03-20;G1
10139;"2017-03-21 17:56:22";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;10;374;15;2017-03-20;G1
10140;"2017-03-21 17:59:57";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;390;14;2014-09-25;G1
10140;"2017-03-21 17:59:57";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;5;390;14;2014-09-25;G1
10140;"2017-03-21 17:59:57";2017-09-01;"Vilniaus Barboros Radvilaitės pagrindinė mokykla";195474280;lt;5;390;14;2014-09-25;G1
10140;"2017-03-21 17:59:57";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;5;390;14;2014-09-25;G1
10141;"2017-03-21 18:24:59";2017-09-01;"Vilniaus ""Juventos"" gimnazija";190008599;ru;11;447;15;2014-07-10;G1
10142;"2017-03-21 18:38:29";2017-09-01;"Vilniaus Šilo mokykla";191722433;lt;1;2409;15;2010-06-14;G1
10143;"2017-03-21 18:38:42";2017-09-01;"Vilniaus ""Santaros"" gimnazija";304089960;ru;9;345;2;2002-08-01;G1
10143;"2017-03-21 18:38:42";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;ru;9;345;2;2002-08-01;G1
10144;"2017-03-21 18:40:28";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;2786;1;2010-05-26;G1
10145;"2017-03-21 18:43:43";2017-09-01;"Vilniaus Pilaitės gimnazija";190006438;lt;9;396;12;2003-10-24;G1
10146;"2017-03-21 19:03:38";2017-09-01;"Vilniaus licėjus";291221220;lt;9;2710;7;2013-11-13;G1
10146;"2017-03-21 19:03:38";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;2710;7;2013-11-13;G1
10146;"2017-03-21 19:03:38";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;2710;7;2013-11-13;G1
10146;"2017-03-21 19:03:38";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;2710;7;2013-11-13;G1
10146;"2017-03-21 19:03:38";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;2710;7;2013-11-13;G1
10147;"2017-03-21 19:11:54";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;536;8;2012-08-06;G1
10147;"2017-03-21 19:11:54";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;536;8;2012-08-06;G1
10147;"2017-03-21 19:11:54";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;536;8;2012-08-06;G1
10147;"2017-03-21 19:11:54";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;536;8;2012-08-06;G1
10147;"2017-03-21 19:11:54";2017-09-01;"Vilniaus Radvilų gimnazija";190003285;lt;9;536;8;2012-08-06;G1
10149;"2017-03-21 19:20:43";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;;;;
10150;"2017-03-21 19:24:28";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;27;11;2005-04-05;G1
10150;"2017-03-21 19:24:28";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;9;27;11;2005-04-05;G1
10150;"2017-03-21 19:24:28";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;27;11;2005-04-05;G1
10151;"2017-03-21 19:34:14";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;272;7;2017-03-20;G1
10151;"2017-03-21 19:34:14";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;1;272;7;2017-03-20;G1
10152;"2017-03-21 19:57:56";2017-09-01;"Vilniaus ""Laisvės"" gimnazija";190007682;lt;9;399;14;2003-11-07;G1
10153;"2017-03-21 20:00:33";2017-09-01;"Vilniaus Pilaitės gimnazija";190006438;lt;9;396;12;2004-12-28;G1
10154;"2017-03-21 20:00:54";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;985;1;2010-09-27;G1
10154;"2017-03-21 20:00:54";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;985;1;2010-09-27;G1
10154;"2017-03-21 20:00:54";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;985;1;2010-09-27;G1
10154;"2017-03-21 20:00:54";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;1;985;1;2010-09-27;G1
10155;"2017-03-21 20:01:18";2017-09-01;"Vilniaus Trakų Vokės gimnazija";191317260;lt;1;2013;20;2010-07-02;G1
10156;"2017-03-21 20:02:01";2017-04-05;"Vilniaus ""Genio"" progimnazija";191665719;lt;4;164;17;2017-03-16;G1
10157;"2017-03-21 20:03:03";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;782;1;2015-02-09;G1
10158;"2017-03-21 20:05:18";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;43;6;2002-09-06;G1
10158;"2017-03-21 20:05:18";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;43;6;2002-09-06;G1
10158;"2017-03-21 20:05:18";2017-09-01;"Vilniaus Salomėjos Nėries gimnazija";190004387;lt;9;43;6;2002-09-06;G1
10158;"2017-03-21 20:05:18";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;9;43;6;2002-09-06;G1
10159;"2017-03-21 20:10:59";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;5;883;1;2013-12-16;G1
10159;"2017-03-21 20:10:59";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;5;883;1;2013-12-16;G1
10159;"2017-03-21 20:10:59";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;5;883;1;2013-12-16;G1
10159;"2017-03-21 20:10:59";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;5;883;1;2013-12-16;G1
10160;"2017-03-21 20:17:01";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;1;381;4;2010-08-17;G1
10161;"2017-03-21 20:18:36";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;2792;1;2014-12-29;G1
10161;"2017-03-21 20:18:36";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;2792;1;2014-12-29;G1
10161;"2017-03-21 20:18:36";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;2792;1;2014-12-29;G1
10161;"2017-03-21 20:18:36";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;2792;1;2014-12-29;G1
10161;"2017-03-21 20:18:36";2017-09-01;"Vilniaus šv. Kristoforo gimnazija";302420721;lt;9;2792;1;2014-12-29;G1
10162;"2017-03-21 20:30:46";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;;;;
10162;"2017-03-21 20:30:46";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;;;;
10162;"2017-03-21 20:30:46";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;;;;
10162;"2017-03-21 20:30:46";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;;;;
10163;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Antakalnio gimnazija";302817872;lt;9;;;;
10163;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;;;;
10163;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;;;;
10163;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;;;;
10163;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;;;;
10164;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;355;5;2016-05-24;G1
10164;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Šeškinės pradinė mokykla";191713384;lt;1;355;5;2016-05-24;G1
10164;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Maironio progimnazija";190002564;lt;1;355;5;2016-05-24;G1
10164;"2017-03-21 20:30:55";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;355;5;2016-05-24;G1
10165;"2017-03-21 20:38:21";2017-09-01;"Vilniaus šv. Kristoforo gimnazija";302420721;lt;9;1644;1;2012-12-05;G1
10165;"2017-03-21 20:38:21";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;1644;1;2012-12-05;G1
10165;"2017-03-21 20:38:21";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;1644;1;2012-12-05;G1
10165;"2017-03-21 20:38:21";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;1644;1;2012-12-05;G1
10166;"2017-03-21 20:40:10";2017-09-01;"Vilniaus šv. Kristoforo gimnazija";302420721;lt;9;694;2;0000-00-00;G1
10167;"2017-03-21 20:41:05";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;883;1;2010-07-14;G1
10167;"2017-03-21 20:41:05";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;1;883;1;2010-07-14;G1
10167;"2017-03-21 20:41:05";2017-09-01;"Vilniaus ""Šviesos"" pradinė mokykla";191665480;lt;1;883;1;2010-07-14;G1
10167;"2017-03-21 20:41:05";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;883;1;2010-07-14;G1
10167;"2017-03-21 20:41:05";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;1;883;1;2010-07-14;G1
10168;"2017-03-21 20:42:52";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;221;19;2012-11-12;G1
10168;"2017-03-21 20:42:52";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;221;19;2012-11-12;G1
10168;"2017-03-21 20:42:52";2017-09-01;"Vilniaus Naujininkų mokykla";190007344;lt;1;221;19;2012-11-12;G1
10169;"2017-03-21 20:44:08";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;1;341;13;2011-01-04;G1
10170;"2017-03-21 20:45:20";2017-09-01;"Vilniaus licėjus";291221220;lt;9;292;14;2003-10-30;G1
10170;"2017-03-21 20:45:20";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;292;14;2003-10-30;G1
10170;"2017-03-21 20:45:20";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;292;14;2003-10-30;G1
10170;"2017-03-21 20:45:20";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;292;14;2003-10-30;G1
10171;"2017-03-21 20:52:05";2017-09-01;"Vilniaus Žemynos progimnazija";295472120;lt;5;687;7;2011-06-30;G1
10172;"2017-03-21 20:52:48";2017-09-01;"Vilniaus Žygimanto Augusto pagrindinė mokykla";290003090;lt;1;141;5;2010-06-01;G1
10173;"2017-03-21 20:54:50";2017-09-01;"Vilniaus licėjus";291221220;lt;9;1587;1;2004-10-01;G1
10173;"2017-03-21 20:54:50";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;1587;1;2004-10-01;G1
10174;"2017-03-21 21:02:40";2017-09-01;"Vilniaus Adomo Mickevičiaus gimnazija";190006961;pl;5;;;;
10175;"2017-03-21 21:03:46";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;687;7;2017-03-21;G1
10175;"2017-03-21 21:03:46";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;687;7;2017-03-21;G1
10175;"2017-03-21 21:03:46";2017-09-01;"Vilniaus licėjus";291221220;lt;9;687;7;2017-03-21;G1
10175;"2017-03-21 21:03:46";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;687;7;2017-03-21;G1
10175;"2017-03-21 21:03:46";2017-09-01;"Vilniaus ""Minties"" gimnazija";190005717;lt;9;687;7;2017-03-21;G1
10176;"2017-03-21 21:06:01";2017-09-01;"Vilniaus licėjus";291221220;lt;9;2064;7;2009-10-21;G1
10176;"2017-03-21 21:06:01";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;2064;7;2009-10-21;G1
10176;"2017-03-21 21:06:01";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;9;2064;7;2009-10-21;G1
10176;"2017-03-21 21:06:01";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;2064;7;2009-10-21;G1
10176;"2017-03-21 21:06:01";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;9;2064;7;2009-10-21;G1
10177;"2017-03-21 21:12:58";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;468;15;2002-05-21;G1
10177;"2017-03-21 21:12:58";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;468;15;2002-05-21;G1
10179;"2017-03-21 21:22:51";2017-09-01;"Vilniaus Vasilijaus Kačialovo gimnazija";290005860;ru;11;34;1;2003-10-17;G1
10179;"2017-03-21 21:22:51";2017-09-01;"Vilniaus ""Santaros"" gimnazija";304089960;ru;11;34;1;2003-10-17;G1
10179;"2017-03-21 21:22:51";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;11;34;1;2003-10-17;G1
10180;"2017-03-21 21:32:28";2017-09-01;"Vilniaus Juzefo Ignacijaus Kraševskio gimnazija";190007878;pl;5;145;14;2013-09-09;G1
10181;"2017-03-21 21:35:23";2017-09-01;"Vilniaus licėjus";291221220;lt;9;117;11;2003-01-28;G1
10181;"2017-03-21 21:35:23";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;117;11;2003-01-28;G1
10181;"2017-03-21 21:35:23";2017-09-01;"Vilniaus ""Minties"" gimnazija";190005717;lt;9;117;11;2003-01-28;G1
10181;"2017-03-21 21:35:23";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;117;11;2003-01-28;G1
10181;"2017-03-21 21:35:23";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;117;11;2003-01-28;G1
10182;"2017-03-21 21:55:06";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;653;5;2007-07-11;G1
10182;"2017-03-21 21:55:06";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;653;5;2007-07-11;G1
10182;"2017-03-21 21:55:06";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;653;5;2007-07-11;G1
10182;"2017-03-21 21:55:06";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;653;5;2007-07-11;G1
10182;"2017-03-21 21:55:06";2017-09-01;"Vilniaus Radvilų gimnazija";190003285;lt;9;653;5;2007-07-11;G1
10183;"2017-03-21 22:03:27";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;10;694;2;2001-06-19;G1
10183;"2017-03-21 22:03:27";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;10;694;2;2001-06-19;G1
10183;"2017-03-21 22:03:27";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;10;694;2;2001-06-19;G1
10183;"2017-03-21 22:03:27";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;10;694;2;2001-06-19;G1
10184;"2017-03-21 22:10:17";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;619;9;2010-11-11;G1
10185;"2017-03-21 22:11:16";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;11;1981;1;2006-08-18;G1
10185;"2017-03-21 22:11:16";2017-09-01;"Vilniaus licėjus";291221220;lt;11;1981;1;2006-08-18;G1
10185;"2017-03-21 22:11:16";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;11;1981;1;2006-08-18;G1
10185;"2017-03-21 22:11:16";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;11;1981;1;2006-08-18;G1
10185;"2017-03-21 22:11:16";2017-09-01;"Vilniaus šv. Kristoforo gimnazija";302420721;lt;11;1981;1;2006-08-18;G1
10186;"2017-03-21 22:13:19";2017-09-01;"Vilniaus Balsių progimnazija";302589995;lt;1;2525;1;2010-05-21;G1
10186;"2017-03-21 22:13:19";2017-09-01;"Vilniaus Jeruzalės progimnazija";190000937;lt;1;2525;1;2010-05-21;G1
10187;"2017-03-21 22:16:54";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;123;16;2009-12-15;G1
10187;"2017-03-21 22:16:54";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;123;16;2009-12-15;G1
10188;"2017-03-21 22:18:28";2017-09-01;"Vilniaus Baltupių progimnazija";190000894;lt;1;50;1;2016-01-13;G1
10189;"2017-03-21 22:21:33";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;2016-11-16;G1
10189;"2017-03-21 22:21:33";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;2016-11-16;G1
10189;"2017-03-21 22:21:33";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;1;27;11;2016-11-16;G1
10191;"2017-03-21 22:26:17";2017-08-31;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;5;2710;7;2017-03-14;G1
10191;"2017-03-21 22:26:17";2017-08-31;"Vilniaus Žemynos progimnazija";295472120;lt;5;2710;7;2017-03-14;G1
10191;"2017-03-21 22:26:17";2017-08-31;"Vilniaus ""Taikos"" progimnazija";195007889;lt;5;2710;7;2017-03-14;G1
10191;"2017-03-21 22:26:17";2017-08-31;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;5;2710;7;2017-03-14;G1
10191;"2017-03-21 22:26:17";2017-08-31;"Vilniaus Gabijos gimnazija";190003513;lt;5;2710;7;2017-03-14;G1
10192;"2017-03-21 22:29:24";2017-09-01;"Vilniaus licėjus";291221220;lt;9;203;8;2005-03-01;G1
10192;"2017-03-21 22:29:24";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;203;8;2005-03-01;G1
10193;"2017-03-21 22:33:41";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;2016-11-16;G1
10193;"2017-03-21 22:33:41";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;2016-11-16;G1
10193;"2017-03-21 22:33:41";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;1;27;11;2016-11-16;G1
10194;"2017-03-21 22:42:27";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;364;17;2010-05-19;G1
10194;"2017-03-21 22:42:27";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;364;17;2010-05-19;G1
10194;"2017-03-21 22:42:27";2017-09-01;"Vilniaus Gerosios Vilties progimnazija";190004615;lt;1;364;17;2010-05-19;G1
10194;"2017-03-21 22:42:27";2017-09-01;"Vilniaus karaliaus Mindaugo mokykla";190005336;lt;1;364;17;2010-05-19;G1
10195;"2017-03-21 22:44:24";2017-09-01;"Vilniaus Adomo Mickevičiaus gimnazija";190006961;pl;5;;;;
10196;"2017-03-21 22:51:09";2017-09-01;"Vilniaus Lazdynų mokykla";190005489;pl;1;27;11;2010-05-03;G1
10197;"2017-03-21 22:58:46";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;9;355;5;2012-03-12;G1
10198;"2017-03-21 23:06:28";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;125;7;2004-09-03;G1
10198;"2017-03-21 23:06:28";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;125;7;2004-09-03;G1
10198;"2017-03-21 23:06:28";2017-09-01;"Vilniaus Fabijoniškių mokykla";190003851;lt;9;125;7;2004-09-03;G1
10198;"2017-03-21 23:06:28";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;125;7;2004-09-03;G1
10198;"2017-03-21 23:06:28";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;9;125;7;2004-09-03;G1
10199;"2017-03-21 23:06:31";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;67;6;2017-03-10;G1
10199;"2017-03-21 23:06:31";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;67;6;2017-03-10;G1
10199;"2017-03-21 23:06:31";2017-09-01;"Vilniaus Antano Vienuolio progimnazija";300134205;lt;1;67;6;2017-03-10;G1
10199;"2017-03-21 23:06:31";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;67;6;2017-03-10;G1
10199;"2017-03-21 23:06:31";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;67;6;2017-03-10;G1
10200;"2017-03-21 23:07:48";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;2171;13;2010-08-23;G1
10200;"2017-03-21 23:07:48";2017-09-01;"Vilniaus licėjus";291221220;lt;9;2171;13;2010-08-23;G1
10200;"2017-03-21 23:07:48";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;2171;13;2010-08-23;G1
10200;"2017-03-21 23:07:48";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;2171;13;2010-08-23;G1
10200;"2017-03-21 23:07:48";2017-09-01;"Vilniaus Antakalnio gimnazija";302817872;lt;9;2171;13;2010-08-23;G1
10201;"2017-03-21 23:21:29";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;1;27;11;2011-01-07;G1
10201;"2017-03-21 23:21:29";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;27;11;2011-01-07;G1
10201;"2017-03-21 23:21:29";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;1;27;11;2011-01-07;G1
10202;"2017-03-21 23:51:04";2017-09-01;"Vilniaus ""Sietuvos"" progimnazija";190008784;lt;5;536;8;2007-08-14;G1
10202;"2017-03-21 23:51:04";2017-09-01;"Vilniaus ""Taikos"" progimnazija";195007889;lt;5;536;8;2007-08-14;G1
10203;"2017-03-22 00:03:37";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;280;6;2017-03-20;G1
10204;"2017-03-22 07:09:32";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;1;272;5;2017-01-24;G1
10204;"2017-03-22 07:09:32";2017-09-01;"Vilniaus darželis-mokykla ""Svaja""";190026654;ru;1;272;5;2017-01-24;G1
10205;"2017-03-22 07:25:40";2017-09-01;"Vilniaus ""Žaros"" gimnazija";190007910;ru;1;145;14;2010-11-09;G1
